NOM_POBLAD,hosp_in_10km
AGUA SUCO,0
PUCUNTURA,0
CUCHURA,0
PIE DE LA CUESTA,0
CULL CON,0
CHALHUACA,0
CALAHUATA,0
PIRUTE,0
SHARAJ,0
CHUMPISHE,0
PAMPA MAMAY,0
NUEVO CUCULI,0
QUEMAO,0
OCOTUPE,0
HUANCRAJARO,0
TIKLLA,0
HUASSACORRAL,0
ISHQUILPATA,0
WASHCAYLA,0
VILLA JARDIN CUCUYA,0
HUANQUENI,0
PANCO,0
PALLALLA,0
JARUNGA,0
PIEDRA CACERES,0
WAJLA,0
MISHURAN,0
HUAÑECCHACRA,0
PACARUNA,0
LLANCOS,0
ULULUMA,0
WAJLAYO,0
TINGO,0
SANTA CRUZ DE PULACAMA,0
MITULY,0
MACAYA,0
LOMAS PUCARA,0
YAUYINAZO,0
QUECA,0
LORITO,0
FUNDO SANTA GENOVEVA,0
MUCHICA,0
CERRO BLANCO,0
FUNDO LA QUERENCIA,0
ANTAQUE,0
JONUJAU,0
CASIHUA,0
SANTA ROSA DE CAPUTISH,0
CANCHILLPO,0
CHALCA,0
CASCAJO COLORADO,0
PAMPA MALANCHE AVICOLA PUMA,0
COLINDA,0
ESCALERA,0
CHACACANCHA,0
HUARANGAL,0
MUÑIHUASI,0
MALPASO,0
TARA,0
LA CUESTA,0
PIEDRA REDONDA,0
NEGRITA,0
TANTAYOC,0
MANCAPUCRO,0
CACHIS,0
SANTA CRUZ DE COMALIPA (CASA ROSADA),0
COQUIN,0
PANAHUARCA,0
KICHIHUILCA,0
SANTA CRUZ DE PIEDRA GRANDE,0
HUANQUINHUA,0
HUALLAYA,0
MILLPO,0
SHUNDORUME,0
BUENA VISTA ALTA,0
AGUASHUCO,0
MONTE VERDE,0
CORRAL DE RODEO,0
HUANCALACILA,0
COSCOTO,0
RINCONADA DEL PURUHUAY,0
SAN JUAN DE LLEPATA,0
AUQUIRIS,0
SALAGUTO,0
PINCULLUYO,0
COMPAYLE,0
LIA,0
SAN JOSE DE CANCHARAN,0
SANINCACHI,0
SHAQUILLA,0
ESCALA,0
MALLAMA,0
MASHINSHE,0
SAN PEDRO DE HUAYANCHE,0
WASEMANTA,0
PACLLUCANCHI,0
WILLANGOTA,0
PARI PARI,0
COTOSCANSA,0
SHUITO PUQUIO,0
HUAYCHANA,0
ALLAGA,0
MIQUIYIHUAYQUI,0
CHURACOCHA,0
SIETE GERANIOS,0
YUCAMUNI,0
LUCOMAYQUE (ECHADERAS),0
CRUCEÑITO,0
SANTO DOMINGO DE LOS OLLEROS,0
TAMBITO,0
JOYITO,0
SHAHUANCA,0
PARACO,0
LAMA,0
CUSHIPAMPI,0
CHILCHE,0
CANCHAMARCA,0
CHAULALA,0
SHAMPO,0
TAPUCALLA,0
SUCHUC,0
PIEDRA PALCHA,0
CUCHILLO GRANDE,0
PARIAÑES,0
CHICLLAGOTO,0
CAPILLAYOC,0
CONTADERA,0
ORAPE,0
TRANQUERA,0
PAMPA RODEO,0
COMPARSA,0
RINCONADA,0
SHAJILPA,0
PEÑITA BAJA,0
JUAYA,0
CHAPARCOSA,0
ASOSICA,0
JIGA,0
CAPILLAYJO,0
PUCHAPUCHA,0
SANQUE,0
SAN MARTIN,0
SUYO,0
NIEVE NIEVE,0
CAMPAMENTO MINISTERIO DE TRANSPORTES Y COMUN,0
SANTA ROSA DE HUARIQUINCANCHE,0
SISICAYA,0
MASCHACRA,0
SAN DAMIAN,0
YANASERI,0
SAN JUAN DE PACOTA,0
CHUSPI,0
OSHUNA (OSUNA),0
PUQUIO TAMPUCAYA,0
HUANIN,0
ZONAMASA,0
SHICA CHICA,0
SANTA ROSA,0
SAN ANDRES DE TUPICOCHA,0
AQUETCH,0
MALAYPUNCO,0
VILLA EL SOL,0
LLACRATAMBO,0
MACUAYQUE,0
MAYANI,0
CHAMPUANA,0
LA CHABANA (LABANA),0
LAS PALMERAS,0
CANCASICA,0
SANTIAGO DE TUNA,0
YASABIRI,0
PAMPAGAYA,0
CULLICANCHE,0
SALAPUCRO,0
CUNCHUPUNCO,0
CACHIGOSA,0
CHAUCALLA (CHAUCALLE),0
SACALLANA,0
ORCULLA,0
HUAYQUICANCHA,0
SAN MIGUEL DE CHARACUAYQUI,0
LLACAVINE,0
SHISHICANCHI,0
TAMPUCANCHI,0
PICACHAHURE,0
CIENIGO,0
SHURURUMA,0
SHAJSHA,0
SAN MARCELO,0
PAMPACANCHE,0
PAÑAPAÑA,0
PEÑA GRANDE,0
SAN PEDRO DE LLANCHA,0
PURUCHUCO,0
HUANGRE,0
PAMPA ANDENES,0
CARIÑITO,0
LA CASCADA,0
CAHUATACHE,0
LA MERCED DE CHAUTE (CHAUTE),0
GUITARRA,0
MOSALLA,0
FUNDO VERRUGAS,0
SALCATUBE,0
SACASANCHI,0
QUISQUICHA,0
SHICACORRAL,0
QUISHUARCOTO,0
COAPINTA,0
PUCURUNCHO,0
MANQUINCARA,0
PAMPA DE ZARATE,0
PLAZA,0
HUARASCANCHA,0
CUARENTAIDOS Y MEDIO (LA PASCANA),0
HUAYCOLORO GEOFISICO,0
SANTA ROSA,0
TUCTUPATA,0
CUTUAYQUE,0
SHUNGA,0
CUPICHE (SOL DE CUPICHE),0
NUEVO CUPICHE (SAN JUAN DE CUPICHE,0
HUAYARINGA ALTA,0
TROMPETERO,0
MALAFACHA,0
MITO AMARGO,0
SANTA EULALIA,0
SAN BARTOLOME,0
YONCOCA GRANDE,0
LLUJULLUAIQUE,0
TARITA,0
ANTANCHI,0
RUPIA,0
QUICHO,0
UNCHURUN,0
CANTADA,0
NEGROCUANA,0
CHAUPIMARCA ALTO,0
VAQUERIA,0
SAULLA,0
LA MINA AGUADA DULCE,0
COYA,0
JICAMARCA ANEXO 24,0
LAGUNA,0
LA LOMADA,0
ARAPAMPA,0
ESTANCIA MANCHAY,0
ESTANCIA MIRPO,0
ESTANCIA JOIRE,0
CERRO CANTERA,0
CACHIL,0
TAMBO PARDO JICAMARCA,0
CARUYA,0
PAUCACHA JICAMARCA,0
ESTANCIA HUISHCALANCHA,0
ESTANCIA ATACRA,0
ESTANCIA PANA - PANA,0
ANCHE BAJO,0
EL OLIVAR,0
ESTANCIA PARIA,0
SHULSHA,0
ESTANCIA QUILLIRANGRA,0
VIRGEN DEL CARMEN DE QUIPAN,0
CARMEN,0
TRAPICHE BAJO,0
PUENTE COPA,0
ESTANCIA ANTAURA,0
LIBERATA,0
SAN LORENZO DE HUACHUPAMPA,0
HIGUERA,0
ESTANCIA PAROC,0
TEMPLADOR LAGUNAS,0
LUCMA,0
ESTANCIA HUACHICACA,0
ESTANCIA UCUSHCANCHA,0
GUASGUAYIN,0
TAMBILLO,0
PONGO,0
CASA BLANCA,0
SAN JUAN DE COLLATA,0
OROBEL,0
HUARABI ALTO,0
SHOCLACANCHA,0
LOS PINOS (CALZADO),0
FLAUTAYO,0
LA MINA CARACOL ALTO,0
WISHIRANGRA,0
ZAPAN ALTO,0
SAN JUAN DE IRIS,0
SANTA ROSA DE MACAS,0
MACACHACA,0
CANUBO,0
PACLLAHUANCA,0
LINDERO TRAPICHE,0
LA MINA CARACOL BAJO,0
HUANAYCOTO,0
QUISHAGUA,0
CURUPASCA,0
SHUMUCANCHA,0
HUARABI BAJO,0
LIRCAY,0
HUAHUAYO,0
COLQUI,0
YANACOCHA,0
TABLACHACA,0
QUIVES,0
PUCHA,0
SAN MARTIN,0
CARMEN,0
LLIQUISHPATA,0
VIRGEN DEL CARMEN,0
GANGAY,0
QUISO ALTO,0
PAQUIAHUANCA,0
RANRAUAY,0
PIEDRA AZUL,0
PIRHUWINCO,0
TULPAY,0
UCUSHCANCHA,0
SHIRHUINCO,0
COCHAS,0
CARANACUNCA,0
VILLA DEL MAR,0
TRAMBUCUMA,0
CHILLACOTO,0
CANCANY,0
EL OLIVAR ALTO,0
LAS PALMERAS,0
INGANA,0
GRANJA N§ 180,0
LA CASETA,0
LOTIZADORA ACUÑA,0
VISTA ALEGRE,0
PUMASA,0
SANCHIMACHAY,0
CONTROL,0
VIRGEN DE FATIMA,0
CHUMPE,0
SIFON,0
GUANCAMACHAY,0
MANGLAR,0
VIGO,0
HUARANGAL,0
CARAMACO,0
LAS SALINAS,0
SHAHUAC,0
TICLIO,0
PASAMAYO ALTO,0
CHACLIMA,0
CACHIRI,0
GRAMADALES BAJO,0
SHULLUCOTO (COTOBAMBA),0
ESCAPARATE,0
CARIDAD,0
CARACOCHA,0
BUENA VISTA BAJA,0
PIRICMA,0
CHACRACOCHA,0
ANTICONA,0
CHUYME,0
LUNAVILCA,0
CONDOR CHUCCHO,0
CUNAY,0
BUENA VISTA ALTA,0
PITI CULLIC,0
SALINITAS,0
HUARMICOCHA,0
ALLPAMARCA,0
GRAMADALES,0
AÑAPO,0
CURICOCHA,0
SALAS,0
ANTAPACCHA,0
RAUMACOCHA,0
CARISH,0
PUCARUMI,0
CARHUACOCHA,0
CASA BLANCA,0
PARARA,0
OCOCOCHA,0
HIERBA BUENA BAJA,0
MARIAPACANCHA,0
HIERBA BUENA ALTA,0
ACUSHO,0
TUCTO,0
VISCAS,0
SAN JUAN DE VISCAS (VISCAS),0
ISCUMACHAY,0
MARGARAC,0
PARISPACCHA,0
CUNCUSH,0
SAN CRISTOBAL,0
MONTE GRANDE,0
HUARIHUARPO,0
MONTE CHICO,0
CHINCHAN,0
SAN JOSE ALTO,0
INGUANCHI,0
SAN LORENZO DE COCHABAMBA,0
HUAYRACHI,0
QUINUACOCHA,0
TINTO,0
LAS VIÑAS,0
YANE,0
CARACUANCA,0
LOS LAURELES SUR,0
JURAO CHICO,0
CONDORCAYAN,0
RAURE,0
PUIHUARUME,0
SHITGA CHICO,0
CHICHINGARA,0
HUASCOY (SAN CRISTOBAL DE HUASCOY),0
SAN JUAN DE UCHUCUANICO,0
SANTA CRUZ DE CORMO,0
HUAMANMARCA,0
CHALAMAQUE,0
DESAGUADERO,0
HUARACNIN (SAN MARCELO),0
COSHCA,0
SAN PEDRO DE HUAROQUIN,0
ISKO,0
CAYANTAMA,0
JAMASCA,0
CARACTAMA,0
NACHAO,0
LUMBRA (CAMPAMENTO),0
SHOGOSPUQUIO,0
PALCA CARAC,0
LACSACOCHA,0
SANTIAGO DE CHISQUE,0
CACHUALIN,0
SHUGA,0
INMACULADA CONCEPCION DE PASAC (PASAC),0
MANCACOCHA,0
HUANCOY,0
NANACAYAN,0
PARIANTANA,0
MACUACHE,0
PAGUANCA,0
PALUCUMAY,0
MARIAC,0
PUNTA CHICA,0
ANYAC,0
CHIHUITAMA,0
COCHAC,0
SAYAN MEDIO,0
PESEBRE,0
TAMBO,0
RIGUAN,0
ESTADIO,0
PILO PILO,0
CUSHJIRCAY,0
LUCUMA,0
YANAPACHA,0
ALPAMARCA,0
SACSARHUANCA,0
SANTA ELENA SUR (JUAN VELASCO ALVARADO),0
LATERAL L,0
CIUDAD DEL AGRO (VICTOR RAUL),0
SAN CARLOS,0
SANTA EMILIA,0
SANTA ELENA SUR-ASOC. ANGEL FLORES LA NEGRA,0
VENTUROSA,0
EL SAUSAL,0
CANTAGALLO,0
LA CAMPIÑA DE SUPE (PEDREGAL),0
LA MERCED-PURMACANA,0
PAMPA VELARDE,0
MICAELA BASTIDAS (VENADO MUERTO),0
SAN JORGE,0
AMAUTA,0
PLAYA MALVA ROSA,0
PAMPA EL ANGEL,0
MALVA ROSA,0
CONO SUKE,0
SANTA ELENA NORTE,0
AGROPENSA,0
ROMPE QUINCHE,0
1 DE MAYO,0
SAN MARTIN DE PORRAS,0
SIMON BOLIVAR (GALPON),0
SANTA VICTORIA (PURMACANA ALTA),0
CANOA (GRINGO MUERTO),0
PUNTIZUELA,0
PAMPA SAN ALEJO,0
HUERTO MAYORCA,0
HORNILLOS (LA CENTRAL),0
RANRAIRCA,0
CAPITANA,0
ARAYA CHICO,0
ZAPALLAL,0
TUNSAN,0
LA CAÑADA,0
PLANTA,0
PAMPAS SAN JOSE,0
ONCE ESTRELLAS,0
LAS VEGAS,0
BELLA ESPERANZA,0
LA FORTALEZA,0
CHURLIN BAJO,0
CORRALES,0
POZO LIZA,0
PAMPA CALLANA,0
PACAE,0
LITERA,0
GRANJA SANTA CATALINA,0
PLATANAL,0
ENSENADA,0
HOYA CHICO,0
SHAURA (TUPAC AMARU),0
MANAS,0
MARIA COLCA,0
MANDAHUAS ALTO,0
PACUSH,0
CHIQUIAHUANCA BAJO,0
PUTGAPAMPA,0
MATACORRAL,0
GAUGIHSCANCHA,0
LANSHACANCHA,0
TUCUR CHICO,0
CURICARRACAO,0
CACHIPACANAN,0
PIEDRA GACHA,0
ANTACANCHA,0
AGURRAGRA,0
LUCLISHUANANAN,0
TULPARRUMI,0
RACAO,0
PICUY (ESTANCIA),0
MANUPECA (ESTANCIA),0
HUANCARACAO,0
YACUPIANAN,0
ERAPAMPA,0
CURI,0
PAMPAM,0
SHIRICANCHA,0
SHUNTURRAJRA,0
KISHUAR SURO,0
PACHAN,0
PUPUY,0
ACSHURRAGRA,0
AGUA SINSAN,0
LISCAPATA (LISCAPATA),0
SAGRAMACHAY,0
PAMPAJATO,0
PATA PATA,0
RAGRACACHIN,0
NAMIAHUAIN,0
ALGUAPATA,0
COTOS,0
CUNPIN,0
POMACAYAN,0
SHISHIN,0
PAPAQUI,0
AHUAS,0
COCHA,0
ANCHI,0
WISHCACUTA,0
PARIAHUANCA,0
POGPUI,0
ANAY,0
YACUYOC,0
CASHAGOTO,0
JARACHACRA,0
QUINCHE,0
JIRCACOCHA,0
YUNCA RRUMI,0
ANGAS,0
HUARANCOCHA,0
YANAMACHAY,0
HUACARRUMI,0
RAJANYA,0
PASHPASHIMIN,0
OCSHUY,0
QUETE,0
CRUZ BLANCA,0
ULTIMO POTRERO,0
CANCHAN,0
HUASCAY,0
PAMPAYE,0
WISHCASHCANCHA,0
RICRY,0
SAN ANDRES,0
TUMANPUQUIO,0
COCAYRA,0
SUNSUN,0
ALHUA,0
LAS AGUILAS,0
UCRUPAMPA,0
PUCARUMI,0
BUENOS AIRES,0
PUCHQUE,0
PATACOTO,0
ANTACOCHA,0
CAMARA DE CARGA,0
RARAPATA,0
COLQUI,0
GENTIL PUNTA,0
PACUR,0
COTO PUNTA,0
ALHUAPANCA,0
LA HOYADA,0
ASIACOCHA,0
CANCHAG,0
SINSAN,0
GARACANCHA,0
UTCURRAGRA,0
AMANCAY,0
HUECCHI,0
MOLINO,0
CANTADERA,0
SHIRY,0
SACUACORRAL,0
ISHANCORRAL,0
ACARHUAIN,0
YANAHOCO,0
WICLUSHCANCHA,0
TOTORACOCHA,0
CUNUCPATA,0
SUNTACOCHA,0
PUNUNCAYOC,0
CUTAJATO,0
CALICANCHA,0
TAMBUNAN,0
SILVAMINA,0
PUTJAPAMPA,0
TRANCA,0
PUÑOGSHA,0
FLORESPATA,0
INCAJURCANAN,0
PECOYCANCHA,0
SANTA ROSA,0
YANASAGA,0
ARGUAPATA,0
CARCAPELANAN,0
ANTAHUANCAR,0
HUANSI,0
CARVAN ALTO,0
GANGAHUAYOC,0
CUNYA,0
HUACRUPATA,0
UCROS,0
ULPI,0
NAVIN,0
CAJAMARQUILLA,0
PILUCANCHA,0
LUYLURUMI,0
VECINA RAGRA,0
PILUYACU PAMPA,0
ISHPAG,0
YAULI,0
PILUYACU PUNTA,0
HUAGROCORRAL,0
GARCUNA PAMPA,0
LIRIOCUTA,0
CURIPACA,0
SHAPIL PAMPA,0
SACRA PATA,0
GASUNAUCRO,0
ANCCO - ANGO,0
HUAGRUCRU,0
CHUNCHUR,0
PACYOR,0
CUTACANCHA,0
MITO MITO,0
QUISHUACA,0
COYAPASAN,0
PASASIN,0
CACHI PATA,0
TURPASH,0
LANCHA,0
CHIPOG,0
MITOALANAN,0
MASHIN,0
YANA CORRAL,0
SHANSHA,0
CAME,0
LLOCCHA,0
HUANCACHIN,0
YURAGCANCHA,0
PAKI AJ,0
HUANCA ISHAN,0
MACA NACOTA,0
CAÑON,0
CHUCHUS,0
CONTUYOG,0
SHAMPAYO CANCHIJIRCA,0
PUMACAYAN,0
AMARROCO,0
MINAPATA,0
HUAYNUPAMPA,0
GOÑOC,0
TOTORAPAMPA,0
CHUCHUILCA,0
POMACOCHA,0
SIGNO PAMPA,0
TUMAC,0
SICARHUAY,0
COLPA CHICO,0
TINGO BAJO,0
ALPAYACU,0
URURCOCHA,0
TOTORA,0
URPAYCOCHA,0
CAPILLA PATA,0
GOLARAGRA,0
ALPA YACU,0
PISHTAG,0
CHAMPAHUAIN,0
PUMA RRINRI,0
AGUA BLANCA,0
RAUCAN,0
HUAYSAO,0
PUCACHUCO,0
MASETA,0
HUARAMANCA,0
ALTUS CANCHA,0
GUÑOG,0
GOCHARI,0
JURUSHPAN,0
SEYGUIA,0
HUATIAC,0
SAN MIGUEL,0
COLCAPAMPA DE MANI,0
PACCHA BELLAVISTA,0
SAHUANTA,0
PAMPAN,0
SANTA LUCIA DE ARARA,0
HUALALIN,0
CANCHA,0
QUICHAURA,0
HALAN,0
TANKITURGO,0
PANETAMA,0
QUIQUIORA,0
HUAMPAR,0
MAGACAÑAG,0
YARUCHINCHAN,0
PACHACUMA,0
CURIMAGAHS,0
SHUSHURPAHUAIN,0
COTOCHOS COTOSH,0
YACAIT,0
CONCHAO (SAN JERONIMO DE CONCHAO),0
MATALTAMA,0
SURGO,0
LIPLE (VIRGEN DEL CARMEN DE LIPLE),0
ÑAURIN,0
CARACANCHA,0
HUCCUAIN,0
PALIANMARCA,0
GATUN PUERTA,0
PUYHUAN,0
REICO,0
BOLA,0
YURAG CORRAL,0
ANTAMAJADA,0
PAMAHUAYIN,0
BADO,0
QUISHUARCAYA,0
SULUPAMPA,0
SANTO CAMPO,0
UCHCUMACHAY,0
HUANCURA,0
JANQUIL,0
LA FE (LA HACIENDA),0
CHUCHUAIN,0
COCHACAYA,0
RATA HUACA,0
TURMANIA,0
PAPAYE,0
PIRUSULLO,0
SHARIN,0
CAUPE (CALVARIO),0
SAN FRANCISCO DE HUACHO (HUACHO SIN PESCADO),0
UCHCUPAMPA,0
MUÑA VADO,0
RAPAZMARCA,0
ROSAHUAYTA,0
VALLE HERMOZA,0
PACA PAMPA,0
PUAGPUQUIO,0
CHUPARHUAYLA,0
ANTAPUNTA,0
PUENTE TINGO,0
CHAUPIGILCA,0
HUISCASHCANCHA,0
LIC LIC,0
ANGUSH CHICO,0
FUNDO GASIL,0
HUANDA,0
SISHINA,0
SAN BARTOLOME DE CURAY,0
PAMPA,0
ANGOSH GRANDE,0
SHAGAPATA,0
CHURHUAYLA,0
CHALCO,0
TAGRA,0
HUAMO,0
HUACHUPACANCHAN,0
KALKAPUQUIO,0
MIYO,0
HUICHARA,0
TIPSHA,0
PACHAURA,0
VISTA ALEGRE,0
PATCHAC,0
RELAPALAC,0
HUSPA,0
HUPAMAYO,0
HOGSHAPATA,0
GUTTOCOCHA,0
VICOS,0
GUTUWAYLA,0
HUACHAC,0
LICACANCHA,0
CHURAMACHOY,0
CHIURIC,0
GARACWAHIRA,0
HUAYRURA,0
HUAYCHAUMARCA,0
PUMAHUAIN (ASCENCION DEL SEÑOR DE PUMAHUAIN),0
GUENAUCRO,0
HUARARIN,0
YARA HUAIN,0
PUÑAUCRO,0
MARCOPATA,0
QUINAYA,0
RUMICHACA,0
GUENGUE,0
HUALTA HUALPAN,0
JUTIMPAMPA,0
HIJADERO,0
PICHUYCHANCA,0
PIRQUIHUALLE,0
GUESPUN,0
HUAYLAHUALPAN,0
SURA,0
YAROCOYAN,0
KEORACK,0
BAÑOS,0
MICROPAJATO,0
OGUCUTA,0
CHILCAS,0
LLAHUARCOCHA,0
PUCALLACO,0
RUCUCANCHA,0
SHIRIPATA,0
RIRPANGA,0
YANASQUI,0
UMSHA,0
CURUCUTA,0
RUCO GRANDE,0
HUCHPA DE JANQUIL,0
CHICLA,0
CUTA,0
ARAICO,0
YARUSH,0
PATI,0
HUAGURO,0
CHANQUILLO,0
HACIENDA OTUTO,0
ATLA,0
SHAMPORAGRA,0
PISHTAG HUASCAR,0
HACIENDA JAPICHACA,0
HIDRO PATON,0
YANAHOLO,0
MITUCHALA,0
OCAPATA,0
PATON CHICO,0
TAULISH,0
ATOG HUAYIN,0
PATACANCHAI,0
JAYACANCHA,0
CEBOLLA RAGRA,0
SAGRAMACHAY,0
AUQUIN,0
CUTAMACHAY,0
RANGRAVAQUERIA,0
GASGAHUACHIN,0
JARACOTO,0
TUMSHO,0
YANARAGRA,0
ANGUSH,0
MARECUTA,0
TINQUICOCHA,0
POMACANCHA,0
JACAYRANCRA,0
RAQUINA,0
HUEKICHI,0
CUNYAHUILCA,0
CARCAPATA,0
JONGO,0
CHIRIC,0
CULLQUIPATA,0
ALHUAPAMPA,0
UCRUSCHACA,0
CONDORHUAIN,0
HUANCAYOC,0
AIRA,0
PISHGOPATA,0
ANTAHUANCAN,0
ESGUIRACOCHA,0
ISCAYCORRAL,0
RUMIPAMPA,0
UCHPA,0
CARCAPELANAN,0
HUARUPAMPA,0
GENGE CHICO,0
COCHAPATA,0
VERDE PATA,0
RUMIATUNA,0
RUMBRO,0
GARBAMSOPATA,0
SAN SEBASTIAN DE TINTA,0
QUIÑAY,0
CAURIPARAQUI,0
SHACSHAHUARANGA,0
HUASHWA,0
MATACUTA,0
PUCA RANGRA,0
PAMPA LLANOS,0
DOÑA MARIA,0
PAMPA CENIZAL,0
ANDREA,0
PAMPA VINAGRILLO,0
CERRO DE AGUA,0
DANIELA,0
SAN AGUSTIN,0
YERBA BUENA,0
ROCIO,0
TORRE BLANCA,0
PAMPA DON LUIS,0
LOS TRIGALES,0
CALI,0
FUNDO DOBLE B,0
ORRANTA LA GRAN CHAPARRAL,0
FUNDO MONSERRAT,0
SAN JOSE CHICO,0
LA PALMA (LAS FLORES),0
GANZO AZUL,0
FUNDO SANTA MARIA,0
SANTA ISABEL (SAN ANDRES)(FUNDO SANTA ISABEL),0
PLAYA CHICA,0
ALAMO (LA TUNA),0
OCHOCIENTOS (SANTA ROSINA),0
TOPAYA,0
LA MINA,0
PAMPA DE GASPAR,0
HUAMILANCHE,0
QUICHES ALTO,0
LA CRUZ DE ANDAHUASI,0
ANDAHUASI (COOPERATIVA),0
EL PLATANAL,0
SAN BORJA,0
MANI BAJO,0
COSTA VERDE,0
BUENAVISTA,0
SAN MARTIN,0
SAN GERONIMO BAJO,0
QUEBRADA DEL COCHINO,0
VALMO,0
SAN MIGUEL DE ARCA ANGEL,0
CHIMBILILLO,0
TABLADA BAJA,0
SAN JOSE BAJO (SAN JOSE),0
TABLADA INTERMEDIA,0
CHIQUIQUINTA (CHIQUIQUINTAY),0
MANCO CAPAC (EL CARMEN),0
MINA PALLAC,0
SARAPE,0
HUMILDAD Y PACIENCIA,0
TRES PUENTES,0
LA CORUÑA,0
SANTA TERESA ALTA,0
LORETO,0
MANCHANCHACA PARADA,0
QUICHA,0
VIÑA DEL MAR,0
FUNDO SAN JORGE,0
MARCACOTO,0
LACSHAMATA,0
EL TRIUNFO (PROGRESO),0
ACOPARAC,0
QUILKA,0
HUASCAYA,0
CAPIA LA CAMPIÑA,0
PEDREGAL (SAN PEDRO),0
YANACORRAL,0
RONTOY,0
LURICACA CHACRA VALIENTE,0
GUARANCAYOC CHICO,0
TUMAJATO,0
NUESTRA SEÑORA DE GUADALUPE,0
TALCAPAMPA (TOYAPAMPA),0
GUARANCAYOC GRANDE,0
SANTA CRUZ (LA CUEVA),0
CHINCHALTA,0
CHULOC,0
HUANTAYTAMA,0
SANTA TERESA (TRES MARIAS),0
HUANCAPALCA,0
JUCUL,0
HUAMPUTAMA (PUMATAMA),0
YARUCHINCHAN (SAN PEDRO YARUCHINCHAN),0
JOSE CARLOS MARIATEGUI,0
SHOGALAN,0
PARATAMA,0
YAU YAU,0
PISGUEY,0
PACHOGUAJIN,0
YARU,0
PUENTE HAUCA,0
QUICHUA,0
ANYAC,0
NINAPAMPA,0
MOLINO,0
MARAYNIYOC,0
LITAGUAYONGA,0
NUEVO PROGRESO,0
PAMPA GRANDE HUALLARANGA,0
GALLO CANTANAN,0
UCRO,0
PACCHAC,0
HUARANGUITO,0
LANLAN,0
HUALLOTAMA,0
MITUCHACA,0
NICLINCA,0
ANTAPAYA,0
ACO,0
PUÑON,0
ANCAS,0
TICTICPATA,0
SHUNTURAGRA,0
ARENAL,0
COCHACANCHA,0
PUPUYA CHICA,0
QUIÑORA,0
HUANCACHUICO,0
PAURIN,0
EL ROSARIO,0
SHULPO,0
BACARRUNI,0
PUTAGA,0
YACANCA PANHUAY,0
LUPIQ,0
HUANCOY BAJO,0
HUANCAR,0
TONGOS,0
INTIRRUMI,0
SHANCAPATA PARACAS,0
TAULE,0
SANCOS SIGLOS CHICO,0
LANCHA,0
CHURURO,0
HUACAN,0
CHULUIPATA,0
MEMBRILLOPATA,0
PIEDRA CANDELA,0
CHINSHAGA (CHINCHANGA),0
OBRAJE,0
SANTA EULALIA,0
EL AHORCADO (SANTA ROSA),0
EL CHAPARRAL,0
TIWINZA,0
SANTA CONSTANSA,0
DON ALBERTO (CASA BLANCA),0
SAN JAVIER,0
PAMPA YARO,0
SANTA RUFINA,0
CONDORES,0
SANTA ANITA LUIS PARDO,0
DARIO ADOLFO,0
CLEMENTE,0
LA ARRINCONADA,0
FUNDO ROMAN,0
SANTA CECILIA,0
ROY MARTIN,0
EL ESCORPIO,0
FUNDO EL MILAGRO,0
RIO BRAVO,0
EL CORCOBADO,0
CRUCE,0
IWANCO,0
HARAS VALAREZO,0
ORTEGA,0
LOS CHINOS (STA. VIRGINIA),0
LOS ANDES,0
AGRAVES,0
LOS MEDANOS (MARGARET),0
LA MERCED,0
YURAC SHALA,0
CERRO COLORADO,0
PICHUPAMPA ALTO SANTA ANA,0
ASHALAY,0
GASHGALIN,0
HISPAC,0
SACSARHUANCA,0
YACHAPACOG,0
LA PERLITA (LA PERLA),0
JACRAPAMPA,0
LA MURALLA,0
PUCA TAMBO,0
HUAMBOY,0
TAMBO GRANDE,0
LA RINCONADA,0
HUARIPARASH,0
QUINTA PALMERAS,0
PAMPA INDUSTRIAS,0
WIRACOCHA,0
SANTA FE,0
GUAHURUYOC,0
ANCO,0
SANTA YOLANDA (FUNDO YOLANDA),0
YUZURIHA,0
HUAICHAY TAYCHANA,0
MIRAMAR BAJO,0
OSCAR,0
MIRAFLORES LACSANGA,0
SAN JOSE DE TIROLER,0
AGU PATA,0
TOLDO,0
ANTACANCHA,0
QUINTA MAZO,0
LACSHAGALLAN,0
SINCHI 3 L,0
TARPUY,0
MILVA TAJSHANAN,0
ANTA HUCRUN,0
MIRAMAR ALTO (FLORES DE OLIVO),0
BARRANCO,0
LAS PLUMAS,0
SAN JUAN 1,0
SINCHI,0
CASHAG,0
CASHAJIRCA,0
GAUGAURO,0
VALCAY COCHA,0
LAIGUAN,0
ABUR,0
MAYORGA,0
HUCRUCANCHA,0
ESTEBAN,0
LLACSHAMAY,0
MIRAGUA,0
SANTA FELICITA,0
JATUSH,0
CARENGA,0
MONTE CHILACACA,0
KONTUY,0
AYSHAQUIPO,0
VIRGEN DE FATIMA,0
TOSHI,0
HUANCATAMA,0
BAÑOS,0
SAN JUAN ALTO,0
PAMPA SANTA URSULA,0
LAS MARAS,0
LLAQUIN,0
CULCUYCANCHA,0
COLLAJ,0
LA CABAÑA (SAN LAUREN),0
SAN LORENZO,0
RACUAY,0
POCALLACU,0
ALLAUCAPATA,0
ACHAGO,0
ALULUYOC,0
MULLUCUN,0
PACUTAPUN,0
UPIAJ,0
YANARANGRA,0
LUTACOCHA,0
MAYOBAMBA,0
CANIN,0
SAN ANDRES DE HUACAR (SAN JUAN DE HUACAR),0
CHINCHAGA,0
TUMARAY,0
PALENQUE,0
